Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
positive regulation of alpha-beta T cell activation (GO:0046635)	1/20	0.0658777916264094	0.22363622954557	1	0.05	CD55
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	1/20	0.0658777916264094	0.22363622954557	1	0.05	CD55
negative regulation of lipid storage (GO:0010888)	1/20	0.0658777916264094	0.22363622954557	1	0.05	OSBPL8
positive regulation of interferon-alpha production (GO:0032727)	1/20	0.0658777916264094	0.22363622954557	1	0.05	DDX3X
insulin secretion (GO:0030073)	1/20	0.0658777916264094	0.22363622954557	1	0.05	CYB5R4
cellular response to interferon-beta (GO:0035458)	1/20	0.0658777916264094	0.22363622954557	1	0.05	AIM2
negative regulation of telomere maintenance via telomerase (GO:0032211)	1/20	0.0658777916264094	0.22363622954557	1	0.05	DCP2
natural killer cell mediated immunity (GO:0002228)	1/20	0.0658777916264094	0.22363622954557	1	0.05	ARL8B
regulation of protein kinase A signaling (GO:0010738)	1/20	0.0658777916264094	0.22363622954557	1	0.05	PJA2
regulation of protein localization to cell periphery (GO:1904375)	1/20	0.0658777916264094	0.22363622954557	1	0.05	GBP1
phosphatidylinositol biosynthetic process (GO:0006661)	2/126	0.0685432111606993	0.22363622954557	2	0.0158730158730159	EFR3A;SACM1L
negative regulation of protein localization to cell periphery (GO:1904376)	1/21	0.0690569798213239	0.22363622954557	1	0.0476190476190476	GBP1
negative regulation of protein localization to plasma membrane (GO:1903077)	1/21	0.0690569798213239	0.22363622954557	1	0.0476190476190476	GBP1
stress granule assembly (GO:0034063)	1/21	0.0690569798213239	0.22363622954557	1	0.0476190476190476	DDX3X
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/21	0.0690569798213239	0.22363622954557	1	0.0476190476190476	CD55
positive regulation of T cell cytokine production (GO:0002726)	1/21	0.0690569798213239	0.22363622954557	1	0.0476190476190476	CD55
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	1/21	0.0690569798213239	0.22363622954557	1	0.0476190476190476	NFE2L2
zinc ion transport (GO:0006829)	1/21	0.0690569798213239	0.22363622954557	1	0.0476190476190476	SLC30A9
regulation of adenylate cyclase activity (GO:0045761)	1/22	0.0722255067202059	0.22363622954557	1	0.0454545454545455	GNAI3
negative regulation of interleukin-2 production (GO:0032703)	1/22	0.0722255067202059	0.22363622954557	1	0.0454545454545455	GBP1
cellular response to osmotic stress (GO:0071470)	1/22	0.0722255067202059	0.22363622954557	1	0.0454545454545455	DDX3X
limb morphogenesis (GO:0035108)	1/22	0.0722255067202059	0.22363622954557	1	0.0454545454545455	MBNL1
positive regulation of translational initiation (GO:0045948)	1/22	0.0722255067202059	0.22363622954557	1	0.0454545454545455	DDX3X
osteoclast differentiation (GO:0030316)	1/22	0.0722255067202059	0.22363622954557	1	0.0454545454545455	SNX10
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	1/22	0.0722255067202059	0.22363622954557	1	0.0454545454545455	NFE2L2
phosphatidylserine acyl-chain remodeling (GO:0036150)	1/22	0.0722255067202059	0.22363622954557	1	0.0454545454545455	OSBPL8
protein import into peroxisome membrane (GO:0045046)	1/22	0.0722255067202059	0.22363622954557	1	0.0454545454545455	RAB8B
natural killer cell mediated cytotoxicity (GO:0042267)	1/22	0.0722255067202059	0.22363622954557	1	0.0454545454545455	ARL8B
regulation of response to external stimulus (GO:0032101)	2/130	0.072361913979214	0.22363622954557	2	0.0153846153846154	CD55;ZMPSTE24
Golgi organization (GO:0007030)	2/130	0.072361913979214	0.22363622954557	2	0.0153846153846154	VCPIP1;TMED5
positive regulation of programmed cell death (GO:0043068)	3/286	0.0736492697045952	0.22363622954557	3	0.0104895104895105	GNA13;DDX3X;STK17B
RNA metabolic process (GO:0016070)	2/133	0.0752705303063274	0.22363622954557	2	0.0150375939849624	DDX3X;PAPOLA
regulation of toll-like receptor 4 signaling pathway (GO:0034143)	1/23	0.0753834075225753	0.22363622954557	1	0.0434782608695652	WDFY1
regulation of cysteine-type endopeptidase activity (GO:2000116)	1/23	0.0753834075225753	0.22363622954557	1	0.0434782608695652	AIM2
positive regulation of protein autophosphorylation (GO:0031954)	1/23	0.0753834075225753	0.22363622954557	1	0.0434782608695652	DDX3X
nucleotide metabolic process (GO:0009117)	1/23	0.0753834075225753	0.22363622954557	1	0.0434782608695652	CMPK1
negative regulation of NIK/NF-kappaB signaling (GO:1901223)	1/24	0.0785307173419281	0.22363622954557	1	0.0416666666666667	DDX3X
cellular response to catecholamine stimulus (GO:0071870)	1/24	0.0785307173419281	0.22363622954557	1	0.0416666666666667	GNG2
positive regulation of p38MAPK cascade (GO:1900745)	1/24	0.0785307173419281	0.22363622954557	1	0.0416666666666667	PJA2
positive regulation of phospholipase activity (GO:0010518)	1/24	0.0785307173419281	0.22363622954557	1	0.0416666666666667	GNA13
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	1/24	0.0785307173419281	0.22363622954557	1	0.0416666666666667	NFE2L2
protein K48-linked deubiquitination (GO:0071108)	1/24	0.0785307173419281	0.22363622954557	1	0.0416666666666667	VCPIP1
neutrophil degranulation (GO:0043312)	4/481	0.0810609047946514	0.22363622954557	4	0.00831600831600832	DDX3X;GCA;YPEL5;CD55
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	1/25	0.0816674711385058	0.22363622954557	1	0.04	GBP1
in utero embryonic development (GO:0001701)	1/25	0.0816674711385058	0.22363622954557	1	0.04	MBNL1
regulation of interferon-alpha production (GO:0032647)	1/25	0.0816674711385058	0.22363622954557	1	0.04	DDX3X
organophosphate ester transport (GO:0015748)	1/25	0.0816674711385058	0.22363622954557	1	0.04	OSBPL8
phosphatidylinositol dephosphorylation (GO:0046856)	1/25	0.0816674711385058	0.22363622954557	1	0.04	SACM1L
neutrophil activation involved in immune response (GO:0002283)	4/485	0.0829797066547868	0.22363622954557	4	0.00824742268041237	DDX3X;GCA;YPEL5;CD55
innate immune response (GO:0045087)	3/302	0.0835729923599679	0.22363622954557	3	0.00993377483443709	DDX3X;CAPZA2;PJA2
chromatin organization (GO:0006325)	2/142	0.084214628759289	0.22363622954557	2	0.0140845070422535	HMGN4;CHD1
neutrophil mediated immunity (GO:0002446)	4/488	0.0844336089288136	0.22363622954557	4	0.00819672131147541	DDX3X;GCA;YPEL5;CD55
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	1/26	0.0847937037877675	0.22363622954557	1	0.0384615384615385	DDX3X
positive regulation of glucose import (GO:0046326)	1/26	0.0847937037877675	0.22363622954557	1	0.0384615384615385	OSBPL8
RNA polyadenylation (GO:0043631)	1/26	0.0847937037877675	0.22363622954557	1	0.0384615384615385	PAPOLA
negative regulation of protein localization to membrane (GO:1905476)	1/26	0.0847937037877675	0.22363622954557	1	0.0384615384615385	GBP1
cellular response to drug (GO:0035690)	1/26	0.0847937037877675	0.22363622954557	1	0.0384615384615385	AIM2
negative regulation of telomere maintenance via telomere lengthening (GO:1904357)	1/26	0.0847937037877675	0.22363622954557	1	0.0384615384615385	DCP2
mRNA polyadenylation (GO:0006378)	1/26	0.0847937037877675	0.22363622954557	1	0.0384615384615385	PAPOLA
negative regulation of endothelial cell apoptotic process (GO:2000352)	1/27	0.0879094500534163	0.22363622954557	1	0.037037037037037	NFE2L2
calcium-ion regulated exocytosis (GO:0017156)	1/27	0.0879094500534163	0.22363622954557	1	0.037037037037037	ARL8B
positive regulation of muscle cell differentiation (GO:0051149)	1/27	0.0879094500534163	0.22363622954557	1	0.037037037037037	BNIP2
nucleobase-containing small molecule interconversion (GO:0015949)	1/27	0.0879094500534163	0.22363622954557	1	0.037037037037037	CMPK1
peptide hormone secretion (GO:0030072)	1/27	0.0879094500534163	0.22363622954557	1	0.037037037037037	CYB5R4
peroxisomal membrane transport (GO:0015919)	1/27	0.0879094500534163	0.22363622954557	1	0.037037037037037	RAB8B
positive regulation of apoptotic process (GO:0043065)	3/310	0.0887410072076824	0.22363622954557	3	0.00967741935483871	GNA13;DDX3X;STK17B
positive regulation of cytosolic calcium ion concentration (GO:0007204)	2/147	0.0893176219747718	0.22363622954557	2	0.0136054421768707	GPR65;CD55
regulation of sodium ion transmembrane transport (GO:1902305)	1/28	0.0910147445824993	0.22363622954557	1	0.0357142857142857	SLMAP
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)	1/28	0.0910147445824993	0.22363622954557	1	0.0357142857142857	GPR65
positive regulation of defense response to virus by host (GO:0002230)	1/28	0.0910147445824993	0.22363622954557	1	0.0357142857142857	AIM2
regulation of calcium-mediated signaling (GO:0050848)	1/28	0.0910147445824993	0.22363622954557	1	0.0357142857142857	GBP1
response to interferon-beta (GO:0035456)	1/28	0.0910147445824993	0.22363622954557	1	0.0357142857142857	AIM2
histone mRNA metabolic process (GO:0008334)	1/28	0.0910147445824993	0.22363622954557	1	0.0357142857142857	DCP2
negative regulation of oxidative stress-induced cell death (GO:1903202)	1/28	0.0910147445824993	0.22363622954557	1	0.0357142857142857	NFE2L2
cellular zinc ion homeostasis (GO:0006882)	1/28	0.0910147445824993	0.22363622954557	1	0.0357142857142857	SLC30A9
protein targeting to peroxisome (GO:0006625)	1/29	0.0941096218827058	0.229005315295725	1	0.0344827586206897	RAB8B
positive regulation of viral genome replication (GO:0045070)	1/29	0.0941096218827058	0.229005315295725	1	0.0344827586206897	DDX3X
negative regulation of gene expression (GO:0010629)	3/322	0.0967404422942093	0.229005315295725	3	0.0093167701863354	DDX3X;MRPL13;DCP2
extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	1/30	0.0971941163755112	0.229005315295725	1	0.0333333333333333	DDX3X
positive regulation of endopeptidase activity (GO:0010950)	1/30	0.0971941163755112	0.229005315295725	1	0.0333333333333333	AIM2
regulation of cation transmembrane transport (GO:1904062)	1/30	0.0971941163755112	0.229005315295725	1	0.0333333333333333	SLMAP
regulation of macrophage activation (GO:0043030)	1/30	0.0971941163755112	0.229005315295725	1	0.0333333333333333	PJA2
zinc ion homeostasis (GO:0055069)	1/30	0.0971941163755112	0.229005315295725	1	0.0333333333333333	SLC30A9
regulation of protein localization to membrane (GO:1905475)	1/30	0.0971941163755112	0.229005315295725	1	0.0333333333333333	GBP1
activation of protein kinase B activity (GO:0032148)	1/31	0.10026826238782	0.234110513086495	1	0.032258064516129	OSBPL8
positive regulation of Rho protein signal transduction (GO:0035025)	1/31	0.10026826238782	0.234110513086495	1	0.032258064516129	GPR65
negative regulation of DNA biosynthetic process (GO:2000279)	1/32	0.103332094120948	0.236974935850708	1	0.03125	DCP2
positive regulation of glucose transmembrane transport (GO:0010828)	1/32	0.103332094120948	0.236974935850708	1	0.03125	OSBPL8
superoxide metabolic process (GO:0006801)	1/32	0.103332094120948	0.236974935850708	1	0.03125	CYB5R4
modulation by host of symbiont process (GO:0051851)	1/32	0.103332094120948	0.236974935850708	1	0.03125	CHD1
exonucleolytic catabolism of deadenylated mRNA (GO:0043928)	1/33	0.106385645637519	0.238360953683238	1	0.0303030303030303	DCP2
